population,leg,band,pass,injected_dvv,n_trials,n_recovered,median_estimated_dvv,bias,robust_scatter_1p4826_mad,rmse,detection_probability,correct_sign_probability,correct_sign_detection_probability
heldout,outbound,3_15,primary,-0.0002,23,23,-0.00019700017261,-0.00011857207189043473,0.0010848591181113,0.001220138663562688,0.043478260869565216,0.5652173913043478,0.043478260869565216
heldout,outbound,3_15,primary,-0.0001,23,23,-9.855867201e-05,-0.00011828049671478263,0.0010992888226895399,0.0012178476682775585,0.043478260869565216,0.5217391304347826,0.043478260869565216
heldout,outbound,3_15,primary,0.0,23,23,0.0,-0.00011778201642595659,0.001113831465375426,0.0012155653885476013,0.08695652173913043,nan,0.08695652173913043
heldout,outbound,3_15,primary,0.0001,23,23,9.915486079e-05,-0.00011651155171304345,0.0011282375798454599,0.0012132495623982664,0.08695652173913043,0.6086956521739131,0.043478260869565216
heldout,outbound,3_15,primary,0.0002,23,23,0.00019821741949000002,-0.00011514515971565216,0.00114242349279618,0.0012109168465336427,0.08695652173913043,0.6086956521739131,0.043478260869565216
heldout,outbound,3_15,primary,0.0005,23,23,0.00049482476249,-0.00011353588353173911,0.00116105235868272,0.0012052776901119674,0.08695652173913043,0.6956521739130435,0.043478260869565216
heldout,outbound,3_15,primary,0.001,23,23,0.00099040806169,-0.0001087953312665218,0.0011667978499967997,0.0011956521911883546,0.08695652173913043,0.7391304347826086,0.08695652173913043
heldout,outbound,3_15,primary,0.002,23,23,0.00198078568869,-0.00010381135577956515,0.001145398679145,0.0011836748124224774,0.43478260869565216,0.9565217391304348,0.43478260869565216
heldout,outbound,3_15,primary,0.005,23,23,0.00495973516369,-0.00010421814848391292,0.0011784819003552009,0.0011487344009356133,1.0,1.0,1.0
heldout,outbound,3_15,primary,0.01,23,23,0.009937746727690001,-0.0001267184193534782,0.0012622724834075979,0.0011519844643152603,1.0,1.0,1.0
heldout,outbound,3_15,reference_split,-0.01,23,23,-0.0099775132049,-0.00012380874994347772,0.0009460240604261998,0.0012155590694249692,1.0,1.0,1.0
heldout,outbound,3_15,reference_split,-0.005,23,23,-0.0050555104569000005,-0.00017097095663913068,0.0010112669616546002,0.0012237101695609033,1.0,1.0,1.0
heldout,outbound,3_15,reference_split,-0.002,23,23,-0.0020417085749,-0.00018480216229130433,0.0009930036410280001,0.0012127159346443637,0.43478260869565216,0.9565217391304348,0.43478260869565216
heldout,outbound,3_15,reference_split,-0.001,23,23,-0.0010362334447,-0.000191056356,0.0010208876368214999,0.0012111774351018284,0.2608695652173913,0.8260869565217391,0.2608695652173913
heldout,outbound,3_15,reference_split,-0.0005,23,23,-0.0005001051174,-0.0001918562522182609,0.0009774966428178,0.001210480127307108,0.13043478260869565,0.6521739130434783,0.13043478260869565
heldout,outbound,3_15,reference_split,-0.0002,23,23,-0.00019842430531,-0.00019302941322217384,0.0009763768129618859,0.0012076495990057748,0.043478260869565216,0.5652173913043478,0.043478260869565216
heldout,outbound,3_15,reference_split,-0.0001,23,23,-9.918850093e-05,-0.00019346462139695653,0.000977896024019418,0.0012064025719506844,0.043478260869565216,0.5217391304347826,0.043478260869565216
heldout,outbound,3_15,reference_split,0.0,23,23,0.0,-0.00019423634229739125,0.0009797209950108,0.0012057368409124046,0.08695652173913043,nan,0.08695652173913043
heldout,outbound,3_15,reference_split,0.0001,23,23,9.9309674e-05,-0.00019443210403782615,0.00098212334919762,0.0012049083136283136,0.08695652173913043,0.5217391304347826,0.043478260869565216
heldout,outbound,3_15,reference_split,0.0002,23,23,0.00019921986079999998,-0.00019444713709478267,0.0009837150313443599,0.0012039862569502052,0.08695652173913043,0.5652173913043478,0.043478260869565216
heldout,outbound,3_15,reference_split,0.0005,23,23,0.0004970442098,-0.00019561867416782603,0.0009885309011755797,0.0012010090010932848,0.08695652173913043,0.6521739130434783,0.043478260869565216
heldout,outbound,3_15,reference_split,0.001,23,23,0.0009894790021,-0.00019893607657826086,0.0010042956593291998,0.0011997602623626577,0.043478260869565216,0.7391304347826086,0.043478260869565216
heldout,outbound,3_15,reference_split,0.002,23,23,0.0019825883051,-0.0001969767247739131,0.0010235457836898,0.001199597108491153,0.43478260869565216,0.9565217391304348,0.43478260869565216
heldout,outbound,3_15,reference_split,0.005,23,23,0.0049824358731,-0.00018237658555217436,0.0010409828898840002,0.0011855563844055824,0.9565217391304348,1.0,0.9565217391304348
heldout,outbound,3_15,reference_split,0.01,23,23,0.009969746052100001,-0.000218093428769565,0.0010691757890939986,0.0011493569427726495,1.0,1.0,1.0
heldout,outbound,3_15,slowness_offset_m,-0.01,23,23,-0.01096188733605,-0.000604638998006522,0.0022797735423287988,0.0020057643766674734,1.0,1.0,1.0
heldout,outbound,3_15,slowness_offset_m,-0.005,23,23,-0.00550453763705,-0.000253947146745652,0.002115638850422999,0.0017933714243410816,0.8695652173913043,1.0,0.8695652173913043
heldout,outbound,3_15,slowness_offset_m,-0.002,23,23,-0.00216472660805,-5.643236964565214e-05,0.0020293311016775996,0.0017074655741803183,0.391304347826087,0.8260869565217391,0.391304347826087
heldout,outbound,3_15,slowness_offset_m,-0.001,23,23,-0.00104465803305,1.3137142680434782e-05,0.0020314282171386,0.0016908280539065326,0.17391304347826086,0.6956521739130435,0.17391304347826086
heldout,outbound,3_15,slowness_offset_m,-0.0005,23,23,-0.00050110995175,3.84247878804348e-05,0.0020112937653181794,0.001685362409710449,0.08695652173913043,0.6521739130434783,0.08695652173913043
heldout,outbound,3_15,slowness_offset_m,-0.0002,23,23,-0.00020183871635000002,5.1205753359130506e-05,0.00195965337720222,0.0016827280683833757,0.08695652173913043,0.6086956521739131,0.08695652173913043
heldout,outbound,3_15,slowness_offset_m,-0.0001,23,23,-0.00010209657225,5.56272460730435e-05,0.0019420133402812797,0.001682496012899754,0.043478260869565216,0.5652173913043478,0.043478260869565216
heldout,outbound,3_15,slowness_offset_m,0.0,23,23,0.0,6.045008508478257e-05,0.0019282042634049298,0.001681918006149657,0.08695652173913043,nan,0.08695652173913043
heldout,outbound,3_15,slowness_offset_m,0.0001,23,23,9.730988833e-05,6.587663988826094e-05,0.0019077642937295875,0.0016812841820245043,0.08695652173913043,0.5217391304347826,0.08695652173913043
heldout,outbound,3_15,slowness_offset_m,0.0002,23,23,0.00019356109725,7.092692090217382e-05,0.0018859330560541798,0.001680289609484706,0.08695652173913043,0.5217391304347826,0.08695652173913043
heldout,outbound,3_15,slowness_offset_m,0.0005,23,23,0.00048133537185,8.503947272913033e-05,0.0018200611955790597,0.001680842174785033,0.17391304347826086,0.5652173913043478,0.17391304347826086
heldout,outbound,3_15,slowness_offset_m,0.001,23,23,0.00100783477405,0.0001115348215004348,0.00184657958437638,0.0016868822507806918,0.21739130434782608,0.6956521739130435,0.21739130434782608
heldout,outbound,3_15,slowness_offset_m,0.002,23,23,0.00208243397095,0.00017399954811130432,0.00194449323696852,0.0016921928069237348,0.34782608695652173,0.9130434782608695,0.34782608695652173
heldout,outbound,3_15,slowness_offset_m,0.005,23,23,0.005307166480950001,0.0003789708791673914,0.0020101687813368005,0.00171354214093949,0.9130434782608695,1.0,0.9130434782608695
heldout,outbound,3_15,slowness_offset_m,0.01,23,23,0.01068830395395,0.0007523393051239123,0.0021614894637419987,0.0018233056222805412,1.0,1.0,1.0
heldout,outbound,3_15,slowness_offset_p,-0.01,23,23,-0.0092137418054,0.0009161373385565219,0.0010473323200871996,0.001265106989408744,1.0,1.0,1.0
heldout,outbound,3_15,slowness_offset_p,-0.005,23,23,-0.0046903022064,0.0005313106845565219,0.0009903302582207998,0.000998382205896675,1.0,1.0,1.0
heldout,outbound,3_15,slowness_offset_p,-0.002,23,23,-0.0018530883334,0.00031282310066086956,0.0008908147584797999,0.000910158432008828,0.5652173913043478,0.9565217391304348,0.5652173913043478
heldout,outbound,3_15,slowness_offset_p,-0.001,23,23,-0.0009176363324,0.00024248105020217395,0.0008616027984593399,0.0008905001699460271,0.21739130434782608,0.782608695652174,0.21739130434782608
heldout,outbound,3_15,slowness_offset_p,-0.0005,23,23,-0.000457872838,0.00021092450872086958,0.000868671376809768,0.0008850825445331702,0.17391304347826086,0.5652173913043478,0.13043478260869565
heldout,outbound,3_15,slowness_offset_p,-0.0002,23,23,-0.0001832911143,0.00019235199630913044,0.00089992906540488,0.0008825353747894003,0.043478260869565216,0.5217391304347826,0.0
heldout,outbound,3_15,slowness_offset_p,-0.0001,23,23,-9.16181157e-05,0.0001866060978539131,0.0009104691573188399,0.0008815967481044975,0.043478260869565216,0.5217391304347826,0.0
heldout,outbound,3_15,slowness_offset_p,0.0,23,23,0.0,0.00018097988645652172,0.00093747110826348,0.0008807355211428611,0.08695652173913043,nan,0.08695652173913043
heldout,outbound,3_15,slowness_offset_p,0.0001,23,23,9.15546156e-05,0.000175408379973913,0.00096501820411164,0.0008796736736282931,0.08695652173913043,0.5217391304347826,0.08695652173913043
heldout,outbound,3_15,slowness_offset_p,0.0002,23,23,0.00018316720283,0.0001700805546013043,0.000957522327705678,0.0008786553458177659,0.17391304347826086,0.6086956521739131,0.17391304347826086
heldout,outbound,3_15,slowness_offset_p,0.0005,23,23,0.0004583512283,0.0001537225647034783,0.0009418562267524199,0.0008751435521679444,0.21739130434782608,0.782608695652174,0.21739130434782608
heldout,outbound,3_15,slowness_offset_p,0.001,23,23,0.0009172919561,0.00012047698368043476,0.0009609275670476999,0.0008722437283075819,0.43478260869565216,0.8695652173913043,0.43478260869565216
heldout,outbound,3_15,slowness_offset_p,0.002,23,23,0.0018354005496000001,5.339872199565215e-05,0.0009640854412958999,0.0008730747290940725,0.7391304347826086,1.0,0.7391304347826086
heldout,outbound,3_15,slowness_offset_p,0.005,23,23,0.0045822364536,-0.0001555140961391306,0.0009772042162764013,0.0008943848594243901,1.0,1.0,1.0
heldout,outbound,3_15,slowness_offset_p,0.01,23,23,0.0092027545326,-0.0005297877554000004,0.0011125707408984,0.0010466187367322768,1.0,1.0,1.0
heldout,outbound,60_120,aperture_200m,-0.01,23,22,0.00138778614145,0.009767838066972727,0.004844454529718999,0.011505287046728908,0.09090909090909091,0.4090909090909091,0.045454545454545456
heldout,outbound,60_120,aperture_200m,-0.005,23,22,0.0019442380739500002,0.006249118124730455,0.0045040985782703186,0.008855395537950332,0.09090909090909091,0.36363636363636365,0.045454545454545456
heldout,outbound,60_120,aperture_200m,-0.002,23,22,0.00246208712345,0.0030038118769500004,0.007268758152156899,0.007788474029767759,0.13636363636363635,0.4090909090909091,0.09090909090909091
heldout,outbound,60_120,aperture_200m,-0.001,23,21,-0.00010486117105000005,0.0014779194194642856,0.006121637208498,0.005763403054167007,0.09523809523809523,0.5238095238095238,0.0
heldout,outbound,60_120,aperture_200m,-0.0005,23,22,0.0006192169369499999,0.0018911490987,0.005770327383758699,0.006043672716618509,0.09090909090909091,0.45454545454545453,0.0
heldout,outbound,60_120,aperture_200m,-0.0002,23,22,-0.00020468025775,0.0014359049199363636,0.00516481701024828,0.006045387002400246,0.045454545454545456,0.5454545454545454,0.0
heldout,outbound,60_120,aperture_200m,-0.0001,23,22,-8.852601405e-05,0.0012790936723681816,0.0058248877109136,0.006077935742409605,0.045454545454545456,0.5454545454545454,0.0
heldout,outbound,60_120,aperture_200m,0.0,23,22,0.0,0.001485271115409091,0.004833072153693631,0.005997795372964311,0.09090909090909091,nan,0.09090909090909091
heldout,outbound,60_120,aperture_200m,0.0001,23,21,4.5503213949999984e-05,0.0019182442644452384,0.004522375461995999,0.006057638932719116,0.09523809523809523,0.5714285714285714,0.09523809523809523
heldout,outbound,60_120,aperture_200m,0.0002,23,21,0.00014034406894999994,0.0017308598483023814,0.005618099623693199,0.0061756329875927345,0.09523809523809523,0.5714285714285714,0.09523809523809523
heldout,outbound,60_120,aperture_200m,0.0005,23,21,7.883912095000005e-05,0.0014492243966214285,0.00347854454199,0.005794793674663123,0.09523809523809523,0.5238095238095238,0.09523809523809523
heldout,outbound,60_120,aperture_200m,0.001,23,21,-0.00022714570085,-0.0005441489811404762,0.005864789037094679,0.0059556513875940785,0.047619047619047616,0.47619047619047616,0.047619047619047616
heldout,outbound,60_120,aperture_200m,0.002,23,23,-0.00051549640605,-0.0029952164719891307,0.0050107993171362,0.00797322021460085,0.21739130434782608,0.4782608695652174,0.08695652173913043
heldout,outbound,60_120,aperture_200m,0.005,23,22,-0.000832382105045,-0.005398610311670455,0.0074352163829369995,0.00833757199091403,0.09090909090909091,0.3181818181818182,0.045454545454545456
heldout,outbound,60_120,aperture_200m,0.01,23,23,-9.776258674999998e-05,-0.010306733976949999,0.007036920684255418,0.01233074369728529,0.08695652173913043,0.4782608695652174,0.08695652173913043
heldout,outbound,60_120,aperture_800m,-0.01,23,19,-0.00025783587491,0.00895634962917984,0.00946032961274604,0.012884679033075244,0.21052631578947367,0.5789473684210527,0.15789473684210525
heldout,outbound,60_120,aperture_800m,-0.005,23,17,0.0008502002198899999,0.006828465446437059,0.00747944962732296,0.014985506108179898,0.29411764705882354,0.47058823529411764,0.11764705882352941
heldout,outbound,60_120,aperture_800m,-0.002,23,15,-0.00376006543051,-0.00011985758922333327,0.005525325826393799,0.007181139465735357,0.13333333333333333,0.6666666666666666,0.13333333333333333
heldout,outbound,60_120,aperture_800m,-0.001,23,16,0.00235889446299,0.00168050461704,0.006260413182942241,0.00733671536335239,0.125,0.375,0.125
heldout,outbound,60_120,aperture_800m,-0.0005,23,15,-9.921215037e-05,-0.00031492858732066624,0.006496343426943636,0.00690848990922017,0.13333333333333333,0.5333333333333333,0.13333333333333333
heldout,outbound,60_120,aperture_800m,-0.0002,23,15,0.00034753970118999995,-0.00040077776403666635,0.00875973155701182,0.007213168261171486,0.13333333333333333,0.4666666666666667,0.13333333333333333
heldout,outbound,60_120,aperture_800m,-0.0001,23,16,0.00023752300553,-0.0005025666797112503,0.0069500436924261,0.006643834528587685,0.0625,0.5,0.0625
heldout,outbound,60_120,aperture_800m,0.0,23,15,0.0,-0.000892551624096,0.0063952442697025255,0.006742212440714743,0.06666666666666667,nan,0.06666666666666667
heldout,outbound,60_120,aperture_800m,0.0001,23,15,0.00011089889408999999,-0.0008683731044966666,0.0063445941986229595,0.006758340649547686,0.06666666666666667,0.5333333333333333,0.0
heldout,outbound,60_120,aperture_800m,0.0002,23,14,-2.926680416000001e-05,-0.0009876756046171434,0.0069055586960367,0.007267714444262303,0.14285714285714285,0.5,0.07142857142857142
heldout,outbound,60_120,aperture_800m,0.0005,23,15,0.00119759560649,0.00034893729698133325,0.0068525756462351995,0.007109611643286163,0.13333333333333333,0.5333333333333333,0.06666666666666667
heldout,outbound,60_120,aperture_800m,0.001,23,15,0.00273229177649,0.0007614530524099999,0.005676841270548,0.0066453545167126996,0.13333333333333333,0.6666666666666666,0.06666666666666667
heldout,outbound,60_120,aperture_800m,0.002,23,18,-0.00070258191986,-0.001055399477271111,0.0097062190363887,0.007938373882838946,0.1111111111111111,0.4444444444444444,0.1111111111111111
heldout,outbound,60_120,aperture_800m,0.005,23,17,-7.008046863e-05,-0.005713938271222942,0.011286078934257288,0.009740547241080798,0.058823529411764705,0.47058823529411764,0.058823529411764705
heldout,outbound,60_120,aperture_800m,0.01,23,18,0.00012191054814000005,-0.00970768055066,0.0103774091559558,0.012575400100673137,0.1111111111111111,0.5,0.1111111111111111
heldout,outbound,60_120,displaced_intercept,-0.01,23,21,-0.001102399087205,0.008047080197721669,0.0055853981378832,0.009819340834402949,0.19047619047619047,0.5714285714285714,0.14285714285714285
heldout,outbound,60_120,displaced_intercept,-0.005,23,23,-0.0009138920898049999,0.004719583211264566,0.00471350395973856,0.007111330923928486,0.17391304347826086,0.5652173913043478,0.08695652173913043
heldout,outbound,60_120,displaced_intercept,-0.002,23,23,0.000337206638595,0.002042968106599348,0.00424760752456152,0.0059210048526676185,0.17391304347826086,0.4782608695652174,0.08695652173913043
heldout,outbound,60_120,displaced_intercept,-0.001,23,22,-0.00037636721920500003,0.00025831388553136376,0.0044524601794847995,0.004717365157225285,0.045454545454545456,0.5454545454545454,0.045454545454545456
heldout,outbound,60_120,displaced_intercept,-0.0005,23,21,-0.000496814491205,-0.00029658914701928514,0.0035350858177068006,0.004686901976475676,0.09523809523809523,0.6190476190476191,0.09523809523809523
heldout,outbound,60_120,displaced_intercept,-0.0002,23,22,-0.000604374028005,-0.0004544290602777273,0.005183364754193219,0.004249588284538963,0.09090909090909091,0.5454545454545454,0.09090909090909091
heldout,outbound,60_120,displaced_intercept,-0.0001,23,22,-0.000151516568325,-0.000528706172615909,0.0054265495406346,0.004361544783106093,0.09090909090909091,0.5454545454545454,0.09090909090909091
heldout,outbound,60_120,displaced_intercept,0.0,23,22,0.0,-0.00045318090534545444,0.005004791835716967,0.004328190461200411,0.09090909090909091,nan,0.09090909090909091
heldout,outbound,60_120,displaced_intercept,0.0001,23,22,6.443953583500001e-05,-0.0003239376518695454,0.0042441876063972,0.003929699325360092,0.045454545454545456,0.5,0.0
